begin_age	end_age	events
3.5	3.7	['New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)']
3.6	3.8	['Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya']
3.7	3.9	['--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.8	4.0	['Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.9	4.1	['Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative']
4.0	4.2	['Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative', 'TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka']
4.1	4.3	['TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka', 'Naram-Suen', 'EB3 (Early Bronze 3)']
4.2	4.4	['Naram-Suen', 'EB3 (Early Bronze 3)', 'Akkadian', 'Sargon', 'Longshan', 'Longshan']
4.3	4.5	['Akkadian', 'Sargon', 'Longshan', 'Longshan', 'Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)']
4.4	4.6	['Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)', 'Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)', 'Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase']
4.5	4.7	['Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)', 'Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)', 'Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase', 'Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)']
4.6	4.8	['Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase', 'Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)', 'European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool', 'Amuq Phases H-J']
4.7	4.9	['European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool', 'Amuq Phases H-J', 'Kot Diji Phase', 'Hakra Phase', 'Ravi Phase']
4.8	5.0	['Kot Diji Phase', 'Hakra Phase', 'Ravi Phase', 'Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)']
4.9	5.1	['Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)', 'East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands', 'EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)']
5.0	5.2	['East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands', 'EB2 (Early Bronze 2)', 'EB1 (Early Bronze 1)', 'Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age', 'Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert']
5.1	5.3	['Early Bronze Age', 'Bronze Age', 'Southeastern European Bronze Age', 'Egyptian Dynasties', 'Early Dynastic', 'Unification; Menes (Scorpion King?)', 'Dry Sahara desert', 'Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)']
5.2	5.4	['Khartoum Neolithic', 'Harappan', 'Early Harappan (early Indus Chalcolithic)', 'Bronze Age', 'Dynasty 0']
5.3	5.5	['Bronze Age', 'Dynasty 0']
5.4	5.6	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.5	5.7	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.6	5.8	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral']
5.7	5.9	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.8	6.0	['Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.9	6.1	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
6.0	6.2	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
6.1	6.3	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.2	6.4	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.3	6.5	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.4	6.6	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.5	6.7	['Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad', 'Ubaid 2']
6.6	6.8	['Ubaid 2']
6.7	6.9	['Middle Iranian Chalcolithic', 'Impressed Ware', 'Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)', 'Ubaid 1']
6.8	7.0	['Middle Iranian Chalcolithic', 'Impressed Ware', 'Neolithic (Impressed Ware pottery)', 'Neolithic (Impressed Ware pottery)', 'Ubaid 1']
6.9	7.1	['Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui']
7.0	7.2	['Ubaid culture', 'Alishar', 'Ubaid culture', 'TOP', 'Neolithic', 'Calcolithic (Copper Age)', 'Middle Arabian Littoral', 'Top', 'Late Neolithic', 'Honshan', 'Yangshao', 'Painted ceramics, Hemudu', 'Jomon (Early)', 'Late Australian', 'Northwest Microblade', 'Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Highland Mesoamerican Archaic', 'Lowland Mesoamerican Archaic', 'Archaic', 'Highland Andean Early Archaic', 'Coastal  Andean Early Archaic', 'Early Parana-Pampean', 'Early Amazonian', 'Sambaqui', 'Ubaid ', 'Ubaid 0']
7.1	7.3	['Ubaid ', 'Ubaid 0']
7.2	7.4	[]
7.3	7.5	['Organized, permanent settlements focused around agriculture']
7.4	7.6	['Organized, permanent settlements focused around agriculture', 'Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.5	7.7	['Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.6	7.8	['Halafian']
7.7	7.9	['Halafian']
7.8	8.0	['Amuq Phases C-G']
7.9	8.1	['Amuq Phases C-G', 'Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan']
8.0	8.2	['Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan', 'Wet Sahara (no desert)', 'Halafian', '8.2 ka']
8.1	8.3	['Wet Sahara (no desert)', 'Halafian', '8.2 ka', 'Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures']
8.2	8.4	['Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures', 'Bashendi pastorism']
8.3	8.5	['Bashendi pastorism']
8.4	8.6	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.5	8.7	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.6	8.8	[]
8.7	8.9	['Amuq Phases A-B']
8.8	9.0	['Amuq Phases A-B']
8.9	9.1	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
9.0	9.2	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
9.1	9.3	[]
9.2	9.4	[]
9.3	9.5	['9.4 ka']
9.4	9.6	['9.4 ka', 'TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)']
9.5	9.7	['TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)', 'Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.6	9.8	['Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.7	9.9	[]
9.8	10.0	[]
